SINGLE,Naive,Full,NumSuppliers
1.39872258578442,0.132101152958964,0.153558309815434,15
0.912764237250418,0.0536218426756771,0.137548769336687,15
1.26586818933698,0.075556185878911,0.131227495273209,15
0.842714890163522,0.140986135016398,0.176312168417149,15
0.167992397081632,0.0726844372024548,0.257451366906101,15
1.42757236996135,0.150206753495802,0.187753312980694,15
0.222322087809468,0.0748308075344177,0.170854015218441,15
0.586561679049123,0.163414976544051,0.284967292820481,15
0.117673353463495,0.0591565660403545,0.096598025004321,15
1.41151484902756,0.218047431514092,0.231911988028448,15
1.01904512635689,0.151293623986423,0.231753929974432,15
0.352355537029898,0.0474945750061886,0.191333841114298,15
1.13288418711413,0.488616149846018,0.345239595232153,15
2.22122500531573,0.0824086023421424,0.179750678529398,15
1.64520390657963,0.135903554115389,0.152627460462244,15
1.10202449050994,0.170093985535974,0.289967058795316,15
1.42055257352469,0.121120195889817,0.187406929577657,15
1.47122631119176,0.0753722189490401,0.21164823451767,15
1.61442490851009,0.120956197953721,0.169196483100693,15
1.83263485008262,0.27444979992957,0.101977737441897,15
1.08778775210672,0.403123290795759,0.29936634082184,15
1.53486377298991,0.0809873719843586,0.0699025060275952,15
1.49004092344741,0.1514050619869,0.158674186652979,15
0.157347675089963,0.0492491277954239,0.279093566287735,15
1.25392926153516,0.105989366917105,0.153700176033597,15
0.0104523557010418,0.0883861325809519,0.126911845895518,15
1.08210299628171,0.107792185067285,0.186137570031231,15
2.01011689677236,0.0307588069902168,0.151726678612443,15
1.40840433846455,0.161855920237091,0.274509203758681,15
0.543688393339109,0.181428733896898,0.193047749089033,15
1.22548223424824,0.247539108200976,0.267274534654653,15
2.31596070511258,0.180277290421637,0.217068082482377,15
1.0197484625924,0.523375757351542,0.272127053029811,15
1.31032659121648,0.408693732773275,0.168763413248855,15
1.11450724496424,0.0652708488226628,0.280110477217153,15
2.08368994208897,0.203652122381796,0.238605087352467,15
1.71858700557489,0.316744736186052,0.191397649044847,15
0.323623941252231,0.0818148245455962,0.172133917024741,15
1.32843588648709,0.264457120558569,0.183231071773896,15
0.874370393194517,0.0757799671038292,0.0836828983283651,15
0.390826661496397,0.0758742220844773,0.200048979432922,15
0.412990875467712,0.252083781413008,0.138384821948574,15
0.669042687625143,0.240717221685252,0.227616133553369,15
1.33102295045788,0.102272011353548,0.0878899588018185,15
0.805302435329678,0.0544025311109692,0.226843542787423,15
1.1159810054618,0.0589206036233514,0.175978064872834,15
1.37391990347542,0.105614987528401,0.1234922719405,15
1.50174487732887,0.363749494958189,0.31636621344503,15
0.472552873829804,0.0376578208409823,0.100082206178634,15
1.5813968272176,0.251312632462224,0.354444013087712,15
